Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"HONEYWELL INTERNATIONAL INC","Industrial","Fixed Income","10,484,158.36","0.20","10,484,158.36","10,460,000.00","438516CD6","US438516CD69","-","100.12","United States","-","USD","0.01","0.35","1.00","Aug 19, 2022","0.46","0.01","-","0.19","0.01","0.19","USD","Aug 19, 2020","Aug 19, 2020"
"AMERICAN HONDA FINANCE CORPORATION MTN","Industrial","Fixed Income","10,397,994.89","0.20","10,397,994.89","10,100,000.00","02665WCY5","US02665WCY57","BJ7PMS2","102.65","Japan","-","USD","1.34","0.25","1.00","Jun 27, 2022","2.20","1.35","-","0.25","1.35","0.25","USD","Jun 27, 2019","Jun 27, 2019"
"GILEAD SCIENCES INC","Industrial","Fixed Income","10,347,332.92","0.20","10,347,332.92","10,295,000.00","375558BW2","US375558BW29","-","100.22","United States","-","USD","0.87","0.66","1.00","Sep 29, 2023","0.75","2.58","-","0.39","0.62","0.39","USD","Sep 30, 2020","Sep 30, 2020"
"BANK OF AMERICA CORP MTN","Financial Institutions","Fixed Income","10,242,166.67","0.19","10,242,166.67","10,000,000.00","06051GEH8","US06051GEH83","B4XZ504","101.13","United States","-","USD","0.24","0.32","1.00","May 13, 2021","5.00","0.24","-","0.32","0.24","0.32","USD","May 13, 2011","May 13, 2011"
"AMERICAN EXPRESS COMPANY","Financial Institutions","Fixed Income","10,230,234.49","0.19","10,230,234.49","10,193,000.00","025816BZ1","US025816BZ17","BG1XG89","100.34","United States","-","USD","0.21","0.33","1.00","Nov 05, 2021","0.80","0.22","-","0.26","0.22","0.26","USD","Nov 06, 2018","Nov 06, 2018"
"BMW US CAPITAL LLC MTN 144A","Industrial","Fixed Income","10,154,873.42","0.19","10,154,873.42","10,000,000.00","05565EAL9","US05565EAL92","BD5L581","100.77","Germany","-","USD","0.49","0.51","1.00","Sep 15, 2021","1.85","0.57","-","0.29","0.49","0.29","USD","Sep 15, 2016","Sep 15, 2016"
"CARGILL INC 144A","Industrial","Fixed Income","10,146,149.57","0.19","10,146,149.57","10,165,000.00","141781BP8","US141781BP80","-","99.80","United States","-","USD","2.93","0.47","1.00","Feb 02, 2024","0.40","2.94","-","0.47","2.94","0.47","USD","Feb 02, 2021","Feb 02, 2021"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","10,142,766.67","0.19","10,142,766.67","10,000,000.00","38141GWC4","US38141GWC40","BZ07986","100.51","United States","-","USD","0.19","2.56","1.00","Apr 26, 2022","3.00","1.16","-","0.37","0.19","0.37","USD","Jan 26, 2017","Jan 26, 2017"
"UBS AG (STAMFORD BRANCH)","Cash and/or Derivatives","Cash","10,137,922.88","0.19","10,137,922.88","10,000,000.00","90275DMG2","-","-","100.21","United States","-","USD","0.16","0.12","1.00","Apr 16, 2021","1.38","0.16","-","0.12","0.16","0.12","USD","Apr 16, 2020","Apr 16, 2020"
"TORONTO-DOMINION BANK (NEW YORK BR","Cash and/or Derivatives","Cash","10,112,503.97","0.19","10,112,503.97","10,000,000.00","89114NJX4","-","-","100.16","United States","-","USD","0.16","0.13","1.00","Apr 14, 2021","1.13","0.16","-","0.13","0.16","0.13","USD","Apr 14, 2020","Apr 14, 2020"
"SWEDBANK AB MTN 144A","Financial Institutions","Fixed Income","10,068,000.00","0.19","10,068,000.00","10,000,000.00","87020PAL1","US87020PAL13","-","100.44","Sweden","-","USD","2.58","0.43","1.00","Sep 25, 2023","0.60","2.58","-","0.43","2.58","0.43","USD","Sep 25, 2020","Sep 25, 2020"
"GOLDMAN SACHS GROUP INC/THE","Financial Institutions","Fixed Income","10,052,952.50","0.19","10,052,952.50","10,000,000.00","38141GXL3","US38141GXL30","-","100.38","United States","-","USD","1.74","0.49","1.00","Nov 17, 2023","0.63","1.74","-","0.41","1.74","0.41","USD","Nov 19, 2020","Nov 19, 2020"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","10,040,810.93","0.19","10,040,810.93","10,000,000.00","22549LZ73","-","-","100.05","United States","-","USD","0.12","0.12","1.00","Apr 01, 2021","0.50","0.12","-","0.12","0.12","0.12","USD","Jun 01, 2020","Jun 01, 2020"
"BARCLAYS BANK PLC (NEW YORK BRANCH","Cash and/or Derivatives","Cash","10,025,927.55","0.19","10,025,927.55","10,000,000.00","06742TUU8","-","-","100.02","United States","-","USD","0.07","0.13","1.00","Mar 15, 2021","0.45","0.07","-","0.13","0.07","0.13","USD","Aug 12, 2020","Aug 12, 2020"
"KOOKMIN BANK (NEW YORK)","Cash and/or Derivatives","Cash","10,021,682.08","0.19","10,021,682.08","10,000,000.00","48668ML76","US48668ML760","-","100.17","United States","-","USD","0.18","0.32","1.00","Jul 22, 2021","0.72","0.43","-","0.32","0.43","0.32","USD","Jul 22, 2020","Jul 27, 2020"
"MUFG BANK LTD (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","10,019,816.50","0.19","10,019,816.50","10,000,000.00","55380TJU5","-","-","100.09","United States","-","USD","0.70","0.21","1.00","Oct 29, 2021","0.33","0.71","-","0.21","0.71","0.21","USD","Oct 16, 2020","Oct 16, 2020"
"ROYAL BANK OF CANADA (NEW YORK BRA","Cash and/or Derivatives","Cash","10,018,439.14","0.19","10,018,439.14","10,000,000.00","78012UZA6","-","-","100.11","United States","-","USD","0.75","0.17","1.00","Nov 16, 2021","0.31","0.76","-","0.17","0.76","0.17","USD","Nov 16, 2020","Nov 16, 2020"
"NATIXIS (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","10,017,000.90","0.19","10,017,000.90","10,000,000.00","63873QLP7","-","-","100.08","United States","-","USD","0.75","0.23","1.00","Nov 16, 2021","0.34","0.76","-","0.23","0.76","0.23","USD","Nov 16, 2020","Nov 16, 2020"
"SUMITOMO MITSUI BANKING CORP (NEW","Cash and/or Derivatives","Cash","10,016,202.22","0.19","10,016,202.22","10,000,000.00","86565CLC1","US86565CLC19","-","100.10","United States","-","USD","1.40","0.62","1.00","Jul 15, 2022","0.70","1.40","-","0.62","1.40","0.62","USD","Jul 16, 2020","Jul 16, 2020"
"MORGAN STANLEY","Financial Institutions","Fixed Income","10,015,485.83","0.19","10,015,485.83","10,000,000.00","6174468W2","US6174468W28","-","100.12","United States","-","USD","1.93","0.49","1.00","Jan 25, 2024","0.53","1.93","-","0.46","1.93","0.46","USD","Jan 25, 2021","Jan 25, 2021"
"CREDIT INDUSTRIEL ET COMMERCIAL SA","Cash and/or Derivatives","Cash","10,013,936.04","0.19","10,013,936.04","10,000,000.00","22536UB90","US22536UB904","-","100.07","United States","-","USD","0.33","0.27","1.00","Jun 18, 2021","0.42","0.33","-","0.27","0.33","0.27","USD","Jun 19, 2020","Jun 19, 2020"
"CREDIT SUISSE AG (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","10,013,707.97","0.19","10,013,707.97","10,000,000.00","22549L5X9","US22549L5X95","-","100.11","United States","-","USD","0.00","0.20","1.00","Aug 03, 2021","0.40","0.46","-","0.20","0.46","0.20","USD","Aug 03, 2020","Aug 03, 2020"
"STANDARD CHARTERED BANK (NEW YORK","Cash and/or Derivatives","Cash","10,013,735.55","0.19","10,013,735.55","10,000,000.00","85325V7K0","-","-","100.03","United States","-","USD","0.24","0.16","1.00","May 14, 2021","0.30","0.24","-","0.16","0.24","0.16","USD","Oct 15, 2020","Oct 15, 2020"
"TORONTO-DOMINION BANK (NEW YORK BR","Cash and/or Derivatives","Cash","10,013,041.84","0.19","10,013,041.84","10,000,000.00","89114NPP4","-","-","100.06","United States","-","USD","0.19","0.19","1.00","Aug 24, 2021","0.32","0.52","-","0.19","0.52","0.19","USD","Jul 24, 2020","Jul 24, 2020"
"BAYERISCHE LANDESBANK (NEW YORK BR","Cash and/or Derivatives","Cash","10,012,703.51","0.19","10,012,703.51","10,000,000.00","0727MCCM7","-","-","100.00","United States","-","USD","0.01","0.09","1.00","Feb 19, 2021","0.25","0.01","-","0.09","0.01","0.09","USD","Aug 19, 2020","Aug 19, 2020"
"UBS AG (LONDON BRANCH)","Cash and/or Derivatives","Cash","10,012,615.31","0.19","10,012,615.31","10,000,000.00","90276JLR5","-","-","100.03","United States","-","USD","0.25","0.26","1.00","Nov 18, 2021","0.38","1.00","-","0.22","0.75","0.22","USD","Nov 17, 2020","Nov 17, 2020"
"LAM RESEARCH CORPORATION","Industrial","Fixed Income","10,011,918.97","0.19","10,011,918.97","9,905,000.00","512807AR9","US512807AR99","BYQ6DX3","100.61","United States","-","USD","0.24","0.96","1.00","Jun 15, 2021","2.80","0.33","-","0.35","0.25","0.35","USD","Jun 07, 2016","Jun 07, 2016"
"DUKE ENERGY PROGRESS LLC","Utility","Fixed Income","10,011,406.20","0.19","10,011,406.20","10,000,000.00","26442UAJ3","US26442UAJ34","BN2BP62","100.01","United States","-","USD","0.03","0.36","1.00","Feb 18, 2022","0.40","0.00","-","-0.13","0.01","-0.13","USD","Aug 20, 2020","Aug 20, 2020"
"NORDEA BANK ABP (NEW YORK BRANCH)","Financial Institutions","Fixed Income","10,010,935.98","0.19","10,010,935.98","10,000,000.00","65558TTX3","US65558TTX36","-","100.09","Finland","-","USD","0.20","0.34","1.00","Jan 28, 2022","0.45","0.20","-","0.34","0.20","0.34","USD","Feb 03, 2020","Feb 03, 2020"
"HSBC BANK PLC","Cash and/or Derivatives","Cash","10,009,701.89","0.19","10,009,701.89","10,000,000.00","40433FRM3","-","-","100.09","United States","-","USD","0.22","0.21","1.00","Aug 06, 2021","0.40","0.47","-","0.21","0.47","0.21","USD","Aug 07, 2020","Aug 07, 2020"
"CANADIAN IMPERIAL BANK OF COMMERCE","Cash and/or Derivatives","Cash","10,009,128.47","0.19","10,009,128.47","10,000,000.00","13606CDK7","US13606CDK71","-","100.08","United States","-","USD","0.22","0.17","1.00","Aug 06, 2021","0.35","0.47","-","0.17","0.47","0.17","USD","Jul 08, 2020","Jul 08, 2020"
"TRI-PARTY WELLS FARGO SECURITIES L","Cash and/or Derivatives","Cash","10,008,900.00","0.19","10,008,900.00","10,000,000.00","-","-","-","100.00","United States","-","USD","0.00","0.36","1.00","Feb 17, 2021","0.36","0.00","-","0.36","0.00","0.36","USD","Nov 19, 2020","Nov 19, 2020"
"LLOYDS BANK CORPORATE MARKETS PLC","Cash and/or Derivatives","Cash","10,008,382.76","0.19","10,008,382.76","10,000,000.00","53947BCK4","US53947BCK44","-","100.03","United States","-","USD","0.07","0.24","1.00","Sep 15, 2021","0.32","0.57","-","0.24","0.57","0.24","USD","Sep 15, 2020","Sep 15, 2020"
"SVENSKA HANDELSBANKEN AB (NEW YORK","Cash and/or Derivatives","Cash","10,006,518.73","0.19","10,006,518.73","10,000,000.00","86959RKS8","-","-","100.04","United States","-","USD","0.16","0.19","1.00","Oct 15, 2021","0.29","0.66","-","0.19","0.66","0.19","USD","Oct 16, 2020","Oct 16, 2020"
"ANZ NEW ZEALAND INTL LTD (LONDON B","Cash and/or Derivatives","Cash","10,005,043.68","0.19","10,005,043.68","10,000,000.00","00182HHT2","-","-","100.03","United Kingdom","-","USD","0.18","0.23","1.00","Aug 26, 2021","0.31","0.53","-","0.23","0.53","0.23","USD","Jul 28, 2020","Jul 28, 2020"
"CANADIAN IMPERIAL BANK OF COMMERCE","Cash and/or Derivatives","Cash","10,004,814.45","0.19","10,004,814.45","10,000,000.00","13606CHN7","US13606CHN74","-","100.04","United States","-","USD","0.23","0.18","1.00","Nov 08, 2021","0.24","0.73","-","0.18","0.73","0.18","USD","Oct 08, 2020","Oct 08, 2020"
"SOCIETE GENERALE SA","Cash and/or Derivatives","Cash","10,004,580.97","0.19","10,004,580.97","10,000,000.00","83368YGC5","-","-","100.03","France","-","USD","0.20","0.27","1.00","Jan 31, 2022","0.32","0.95","-","0.27","0.95","0.27","USD","Jan 28, 2021","Jan 28, 2021"
"SWEDBANK (NEW YORK BRANCH)","Cash and/or Derivatives","Cash","10,004,061.07","0.19","10,004,061.07","10,000,000.00","87019VM53","US87019VM536","-","100.02","United States","-","USD","0.17","0.22","1.00","Oct 20, 2021","0.27","0.67","-","0.22","0.67","0.22","USD","Oct 20, 2020","Oct 20, 2020"
"BARCLAYS BANK PLC (NEW YORK BRANCH","Cash and/or Derivatives","Cash","10,004,068.49","0.19","10,004,068.49","10,000,000.00","06742TWB8","-","-","100.02","United States","-","USD","0.96","0.30","1.00","Feb 01, 2022","0.33","0.97","-","0.30","0.97","0.30","USD","Jan 29, 2021","Jan 29, 2021"
"EXELON CORPORATION","Cash and/or Derivatives","Cash","9,999,958.33","0.19","9,999,958.33","10,000,000.00","3016A2PH4","-","-","100.00","United States","-","USD","0.00","0.15","1.00","Feb 17, 2021","0.00","0.00","-","0.15","0.00","0.15","USD","Feb 16, 2021","Feb 16, 2021"
"IONIC CAPITAL II TRUST","Cash and/or Derivatives","Cash","9,999,320.00","0.19","9,999,320.00","10,000,000.00","46221LQ51","-","-","99.99","United States","-","USD","0.05","0.14","1.00","Mar 05, 2021","0.00","0.05","-","0.14","0.05","0.14","USD","Nov 20, 2020","Nov 20, 2020"
"KOOKMIN BANK (NEW YORK)","Cash and/or Derivatives","Cash","9,999,418.82","0.19","9,999,418.82","10,000,000.00","48668MP80","-","-","99.98","United States","-","USD","0.07","0.35","1.00","Feb 07, 2022","0.34","0.97","-","0.35","0.97","0.35","USD","Feb 05, 2021","Feb 05, 2021"
"ELECTRICITE DE FRANCE","Cash and/or Derivatives","Cash","9,999,416.67","0.19","9,999,416.67","10,000,000.00","28504GQ33","-","-","99.99","France","-","USD","0.04","0.14","1.00","Mar 03, 2021","0.00","0.05","-","0.14","0.05","0.14","USD","Feb 08, 2021","Feb 08, 2021"
"PPG INDUSTRIES INC.","Cash and/or Derivatives","Cash","9,998,500.00","0.19","9,998,500.00","10,000,000.00","69350AQJ0","-","-","99.98","United States","-","USD","0.08","0.18","1.00","Mar 18, 2021","0.00","0.09","-","0.18","0.09","0.18","USD","Feb 16, 2021","Feb 16, 2021"
"SWEDBANK AB","Cash and/or Derivatives","Cash","9,998,405.00","0.19","9,998,405.00","10,000,000.00","87019RRF5","-","-","99.98","Sweden","-","USD","0.16","0.10","1.00","Apr 15, 2021","0.00","0.16","-","0.10","0.16","0.10","USD","Jul 23, 2020","Jul 23, 2020"
"NATIONAL GRID HOLDINGS INC","Cash and/or Derivatives","Cash","9,997,666.67","0.19","9,997,666.67","10,000,000.00","63627AQW1","-","-","99.98","United States","-","USD","0.12","0.20","1.00","Mar 30, 2021","0.00","0.12","-","0.20","0.12","0.20","USD","Jan 19, 2021","Jan 19, 2021"
"BEDFORD ROW FUNDING CORP","Cash and/or Derivatives","Cash","9,996,950.00","0.19","9,996,950.00","10,000,000.00","07644ARC0","-","-","99.97","United States","-","USD","0.15","0.20","1.00","Apr 12, 2021","0.00","0.16","-","0.20","0.16","0.20","USD","Apr 17, 2020","Apr 17, 2020"
"NEXTERA ENERGY CAPITAL HOLDINGS IN","Cash and/or Derivatives","Cash","9,997,200.00","0.19","9,997,200.00","10,000,000.00","65339MR57","-","-","99.97","United States","-","USD","0.13","0.21","1.00","Apr 05, 2021","0.00","0.14","-","0.21","0.14","0.21","USD","Feb 02, 2021","Feb 02, 2021"
"BPCE SA","Cash and/or Derivatives","Cash","9,996,679.44","0.19","9,996,679.44","10,000,000.00","05571BSD6","-","-","99.97","France","-","USD","0.24","0.14","1.00","May 13, 2021","0.00","0.24","-","0.14","0.24","0.14","USD","Aug 14, 2020","Aug 14, 2020"
"INTERCONTINENTAL EXCHANGE INC","Cash and/or Derivatives","Cash","9,995,820.00","0.19","9,995,820.00","10,000,000.00","45856WQV4","-","-","99.96","United States","-","USD","0.11","0.37","1.00","Mar 29, 2021","0.00","0.12","-","0.37","0.12","0.37","USD","Dec 31, 2020","Dec 31, 2020"
"BPCE SA","Cash and/or Derivatives","Cash","9,994,187.50","0.19","9,994,187.50","10,000,000.00","05571BU19","-","-","99.94","France","-","USD","0.37","0.16","1.00","Jul 01, 2021","0.00","0.37","-","0.16","0.37","0.16","USD","Jul 01, 2020","Jul 01, 2020"
"SUNCOR ENERGY INC.","Cash and/or Derivatives","Cash","9,994,099.44","0.19","9,994,099.44","10,000,000.00","86723ASD5","-","-","99.94","Canada","-","USD","0.24","0.25","1.00","May 13, 2021","0.00","0.24","-","0.25","0.24","0.25","USD","Nov 12, 2020","Nov 12, 2020"
"LANDESBANK BADEN-WURTTEMBERG NEW Y","Cash and/or Derivatives","Cash","9,994,120.00","0.19","9,994,120.00","10,000,000.00","5148X0T47","-","-","99.94","United States","-","USD","0.30","0.20","1.00","Jun 04, 2021","0.00","0.30","-","0.20","0.30","0.20","USD","Dec 03, 2020","Dec 03, 2020"
"LVMH MOET HENNESSY VUITT","Cash and/or Derivatives","Cash","9,993,157.50","0.19","9,993,157.50","10,000,000.00","50244LUK8","-","-","99.93","France","-","USD","0.42","0.16","1.00","Jul 19, 2021","0.00","0.42","-","0.16","0.42","0.16","USD","Jul 22, 2020","Jul 22, 2020"
"TELUS CORP","Cash and/or Derivatives","Cash","9,990,887.78","0.19","9,990,887.78","10,000,000.00","87974PTE3","-","-","99.91","Canada","-","USD","0.32","0.28","1.00","Jun 14, 2021","0.00","0.33","-","0.28","0.33","0.28","USD","Dec 15, 2020","Dec 15, 2020"
"MACQUARIE BANK LTD","Cash and/or Derivatives","Cash","9,986,173.61","0.19","9,986,173.61","10,000,000.00","55607KYJ9","-","-","99.86","Australia","-","USD","0.75","0.18","1.00","Nov 18, 2021","0.00","0.75","-","0.18","0.75","0.18","USD","Nov 19, 2020","Nov 19, 2020"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","9,985,085.00","0.19","9,985,085.00","10,000,000.00","29279GV61","-","-","99.85","United States","-","USD","0.47","0.31","1.00","Aug 06, 2021","0.00","0.47","-","0.31","0.47","0.31","USD","Feb 08, 2021","Feb 08, 2021"
"COLLAT COMM PAPER V CO","Cash and/or Derivatives","Cash","9,980,430.00","0.19","9,980,430.00","10,000,000.00","19424HVK3","-","-","99.80","United States","-","USD","0.50","0.38","1.00","Aug 19, 2021","0.00","0.51","-","0.38","0.51","0.38","USD","Dec 21, 2020","Dec 21, 2020"
"HSBC BANK PLC","Cash and/or Derivatives","Cash","9,976,892.50","0.19","9,976,892.50","10,000,000.00","40433HB20","-","-","99.77","United Kingdom","-","USD","0.96","0.24","1.00","Feb 02, 2022","0.00","0.96","-","0.24","0.96","0.24","USD","Feb 01, 2021","Feb 01, 2021"
"SOCIETE GENERALE SA","Cash and/or Derivatives","Cash","9,972,460.00","0.19","9,972,460.00","10,000,000.00","83368YFW2","-","-","99.72","France","-","USD","0.90","0.30","1.00","Jan 10, 2022","0.00","0.90","-","0.30","0.90","0.30","USD","Jan 05, 2021","Jan 05, 2021"
"DNB BANK ASA MTN 144A","Financial Institutions","Fixed Income","9,811,448.25","0.19","9,811,448.25","9,455,000.00","23329PAE0","US23329PAE07","BKV7DJ9","103.33","Norway","-","USD","1.76","0.29","1.00","Dec 02, 2022","2.15","1.76","-","0.29","1.76","0.29","USD","Dec 02, 2019","Dec 02, 2019"
"MACQUARIE BANK LTD MTN 144A","Financial Institutions","Fixed Income","9,796,358.25","0.18","9,796,358.25","9,450,000.00","55608PBC7","US55608PBC77","-","102.97","Australia","-","USD","1.63","0.31","1.00","Oct 17, 2022","2.10","1.64","-","0.31","1.64","0.31","USD","Oct 17, 2019","Oct 17, 2019"
"AMERICAN HONDA FINANCE CORPORATION","Cash and/or Derivatives","Cash","9,498,426.16","0.18","9,498,426.16","9,500,000.00","02665JQG8","-","-","99.98","United States","-","USD","0.08","0.21","1.00","Mar 16, 2021","0.00","0.08","-","0.21","0.08","0.21","USD","Dec 17, 2020","Dec 17, 2020"
"MIZUHO FLOATER / RESIDUAL TR V 144A","Cash and/or Derivatives","Cash","9,375,818.09","0.18","9,375,818.09","9,365,000.00","60700HEL9","US60700HEL96","-","100.00","United States","-","USD","0.00","0.54","1.00","Mar 01, 2031","0.54","0.00","-","0.54","0.00","0.54","USD","Aug 13, 2020","Aug 13, 2020"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","9,244,945.64","0.17","9,244,945.64","9,250,000.00","29279GS65","-","-","99.95","United States","-","USD","0.22","0.25","1.00","May 06, 2021","0.00","0.22","-","0.25","0.22","0.25","USD","Jan 06, 2021","Jan 06, 2021"
"ABBVIE INC","Industrial","Fixed Income","9,019,148.42","0.17","9,019,148.42","9,000,000.00","00287YBY4","US00287YBY41","-","100.08","United States","-","USD","0.02","0.23","1.00","May 21, 2021","0.56","0.01","-","0.23","0.01","0.23","USD","Nov 17, 2020","Aug 21, 2020"
"KOOKMIN BANK (NEW YORK)","Cash and/or Derivatives","Cash","9,019,120.12","0.17","9,019,120.12","9,000,000.00","48668MM42","US48668MM420","-","100.10","United States","-","USD","0.06","0.33","1.00","Sep 07, 2021","0.55","0.55","-","0.33","0.55","0.33","USD","Sep 02, 2020","Sep 02, 2020"
"CROWN POINT CAPITAL LLC","Cash and/or Derivatives","Cash","9,007,471.09","0.17","9,007,471.09","9,000,000.00","22845ATZ3","-","-","100.01","United States","-","USD","0.25","0.32","1.00","Dec 08, 2021","0.39","1.00","-","0.29","0.74","0.29","USD","Dec 08, 2020","Dec 08, 2020"
"BARCLAYS BANK PLC (NEW YORK BRANCH","Cash and/or Derivatives","Cash","9,004,170.50","0.17","9,004,170.50","9,000,000.00","06742TTZ9","US06742TTZ92","-","100.00","United States","-","USD","0.01","0.12","1.00","Feb 19, 2021","0.55","0.01","-","0.12","0.01","0.12","USD","Jul 10, 2020","Jul 10, 2020"
"SALISBURY RECEIVABLES COMPANY LLC","Cash and/or Derivatives","Cash","9,002,413.28","0.17","9,002,413.28","9,000,000.00","79539QAG1","-","-","100.00","United States","-","USD","0.00","0.30","1.00","Feb 19, 2021","0.00","0.01","-","0.30","0.01","0.30","USD","Feb 20, 2020","Feb 20, 2020"
"MITSUBISHI UFJ TRUST AND BANKING C","Cash and/or Derivatives","Cash","9,001,967.50","0.17","9,001,967.50","9,000,000.00","60683BJ46","US60683BJ462","-","100.00","United States","-","USD","0.01","0.11","1.00","Feb 18, 2021","0.27","0.01","-","0.11","0.01","0.11","USD","Aug 18, 2020","Aug 18, 2020"
"TRI-PARTY CITIGROUP GLOBAL MARKETS","Cash and/or Derivatives","Cash","9,000,000.00","0.17","9,000,000.00","9,000,000.00","-","-","-","100.00","United States","-","USD","0.00","0.50","1.00","-","0.50","0.00","-","0.50","0.00","0.50","USD","Aug 27, 2019","Aug 27, 2019"
"SUNCOR ENERGY INC.","Cash and/or Derivatives","Cash","8,944,406.25","0.17","8,944,406.25","8,950,000.00","86723ASH6","-","-","99.94","Canada","-","USD","0.25","0.25","1.00","May 17, 2021","0.00","0.25","-","0.25","0.25","0.25","USD","Feb 16, 2021","Feb 16, 2021"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Industrial","Fixed Income","8,921,282.54","0.17","8,921,282.54","8,810,000.00","14913Q2W8","US14913Q2W88","BJJNH56","100.61","United States","-","USD","0.25","0.24","1.00","May 17, 2021","2.65","0.25","-","0.24","0.25","0.24","USD","May 17, 2019","May 17, 2019"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","8,911,663.05","0.17","8,911,663.05","8,913,000.00","29279GQJ9","-","-","99.98","United States","-","USD","0.08","0.18","1.00","Mar 18, 2021","0.00","0.09","-","0.18","0.09","0.18","USD","Sep 28, 2020","Sep 28, 2020"
"ENEL FINANCE AMERICA LLC","Cash and/or Derivatives","Cash","8,910,371.08","0.17","8,910,371.08","8,912,000.00","29279GQP5","-","-","99.98","United States","-","USD","0.10","0.19","1.00","Mar 23, 2021","0.00","0.10","-","0.19","0.10","0.19","USD","Sep 28, 2020","Sep 28, 2020"
"BANK OF AMERICA NA","Cash and/or Derivatives","Cash","8,753,417.86","0.17","8,753,417.86","8,750,000.00","06050TMT6","US06050TMT69","-","100.00","United States","-","USD","0.12","0.24","1.00","Oct 01, 2021","0.29","0.62","-","0.24","0.62","0.24","USD","Sep 08, 2020","Sep 08, 2020"
"PPL ELECTRIC UTILITIES CORPORATION","Utility","Fixed Income","8,722,436.20","0.16","8,722,436.20","8,710,000.00","69351UAX1","US69351UAX19","-","100.07","United States","-","USD","0.00","0.00","1.00","Sep 28, 2023","0.50","0.00","-","0.00","0.00","0.00","USD","Oct 01, 2020","Oct 01, 2020"
"HYUNDAI CAPITAL AMERICA 144A","Industrial","Fixed Income","8,634,512.04","0.16","8,634,512.04","8,500,000.00","44891AAU1","US44891AAU16","BF14MQ5","101.19","Korea (South)","-","USD","0.39","0.73","1.00","Jul 08, 2021","3.75","0.39","-","0.73","0.39","0.73","USD","Jun 08, 2018","Jun 08, 2018"
"MASSMUTUAL GLOBAL FUNDING II 144A","Financial Institutions","Fixed Income","8,443,525.55","0.16","8,443,525.55","8,328,000.00","57629WCU2","US57629WCU27","-","101.23","United States","-","USD","2.29","0.32","1.00","Jun 09, 2023","0.85","2.29","-","0.32","2.29","0.32","USD","Jun 09, 2020","Jun 09, 2020"
"GOLDMAN SACHS INTERNATIONAL","Cash and/or Derivatives","Cash","8,377,999.47","0.16","8,377,999.47","8,400,000.00","38150UAE1","-","-","99.74","United Kingdom","-","USD","0.91","0.28","1.00","Jan 14, 2022","0.00","0.91","-","0.28","0.91","0.28","USD","Jan 14, 2021","Jan 14, 2021"
"ENBRIDGE INC","Industrial","Fixed Income","8,350,000.00","0.16","8,350,000.00","8,350,000.00","29250NBD6","US29250NBD66","-","100.00","Canada","-","USD","0.01","0.74","1.00","Feb 17, 2023","0.00","0.25","-","0.74","0.25","0.74","USD","Feb 19, 2021","Feb 19, 2021"
"SANOFI-AVENTIS SA","Industrial","Fixed Income","8,157,137.78","0.15","8,157,137.78","8,000,000.00","80105NAG0","US80105NAG07","B5NP244","100.44","France","-","USD","0.11","0.29","1.00","Mar 29, 2021","4.00","0.12","-","0.29","0.12","0.29","USD","Mar 29, 2011","Mar 29, 2011"
"JPMORGAN CHASE & CO","Financial Institutions","Fixed Income","8,102,832.04","0.15","8,102,832.04","7,972,000.00","46647PAS5","US46647PAS56","BG1CVX6","101.08","United States","-","USD","0.33","0.68","1.00","Jun 18, 2022","3.51","0.34","-","0.34","0.34","0.34","USD","Jun 18, 2018","Jun 18, 2018"
"BRISTOL-MYERS SQUIBB CO","Industrial","Fixed Income","8,097,093.33","0.15","8,097,093.33","8,000,000.00","110122CK2","US110122CK20","-","100.56","United States","-","USD","0.24","0.25","1.00","May 14, 2021","2.55","0.24","-","0.25","0.24","0.25","USD","Jul 17, 2020","May 14, 2020"
"LLOYDS BANK CORPORATE MARKETS PLC","Cash and/or Derivatives","Cash","8,037,898.05","0.15","8,037,898.05","8,000,000.00","53947CFD5","-","-","100.08","United States","-","USD","0.19","0.15","1.00","Apr 27, 2021","0.56","0.19","-","0.15","0.19","0.15","USD","Jun 08, 2020","Jun 08, 2020"
"TORONTO-DOMINION BANK (NEW YORK BR","Cash and/or Derivatives","Cash","8,028,354.30","0.15","8,028,354.30","8,000,000.00","89114NNZ4","-","-","100.12","United States","-","USD","0.50","0.17","1.00","Aug 16, 2021","0.40","0.50","-","0.17","0.50","0.17","USD","Jul 16, 2020","Jul 16, 2020"
