Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency
"6055","JAPAN MATERIAL LTD","Information Technology","Equity","21,417.07","0.03","21,417.07","1,423.00","-","JP3389680004","B4KGDQ2","15.05","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"ONCO","ONCOPEPTIDES","Health Care","Equity","21,417.07","0.03","21,417.07","1,116.00","-","SE0009414576","BZBZTD4","19.19","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"SFER","SALVATORE FERRAGAMO","Consumer Discretionary","Equity","21,403.47","0.03","21,403.47","1,164.00","-","IT0004712375","B5VZ053","18.39","Italy","Borsa Italiana","USD","0.83","EUR"
"2281","PRIMA MEAT PACKERS LTD","Consumer Staples","Equity","21,328.63","0.03","21,328.63","662.00","S67034009","JP3833200003","6703400","32.22","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"4023","KUREHA CORP","Materials","Equity","21,308.22","0.03","21,308.22","308.00","S64979073","JP3271600003","6497907","69.23","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"9375","KINTETSU WORLD EXPRESS INC","Industrials","Equity","21,287.81","0.03","21,287.81","828.00","S62822119","JP3262900008","6282211","25.72","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"BONAV B","BONAVA CLASS B","Consumer Discretionary","Equity","21,287.81","0.03","21,287.81","1,937.00","-","SE0008091581","BZBXJW7","10.99","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"J85","CDL HOSPITALITY REIT UNITS","Real Estate","Equity","21,281.01","0.03","21,281.01","23,132.00","-","SG1T66931158","B192HG8","0.92","Singapore","Singapore Exchange","USD","1.33","SGD"
"4849","EN JAPAN INC","Industrials","Equity","21,260.60","0.03","21,260.60","672.00","S63527501","JP3168700007","6352750","31.65","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"PHARM","PHARMING GROUP NV","Health Care","Equity","21,246.99","0.03","21,246.99","15,623.00","-","NL0010391025","B8RC747","1.36","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"ABC","ADBRI LTD","Materials","Equity","21,219.78","0.03","21,219.78","9,068.00","S60068863","AU000000ABC7","6006886","2.34","Australia","Asx - All Markets","USD","1.29","AUD"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","21,172.15","0.03","21,172.15","1,766.00","-","-","-","11.99","Sweden","-","USD","8.34","SEK"
"9956","VALOR HOLDINGS LTD","Consumer Staples","Equity","21,158.55","0.03","21,158.55","860.00","S69265536","JP3778400006","6926553","24.59","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"2327","NS SOLUTIONS CORP","Information Technology","Equity","21,151.74","0.03","21,151.74","632.00","S65446874","JP3379900008","6544687","33.47","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"6432","TAKEUCHI MFG LTD","Industrials","Equity","21,083.71","0.03","21,083.71","844.00","S65650319","JP3462660006","6565031","24.98","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"TL5","MEDIASET ESPANA COMUNICACION SA","Communication","Equity","21,083.71","0.03","21,083.71","3,725.00","-","ES0152503035","B01G2K0","5.66","Spain","Bolsa De Madrid","USD","0.83","EUR"
"E5H","GOLDEN AGRI RESOURCES LTD","Consumer Staples","Equity","21,042.89","0.03","21,042.89","150,306.00","S61644720","MU0117U00026","6164472","0.14","Singapore","Singapore Exchange","USD","1.33","SGD"
"8361","OGAKI KYORITSU BANK LTD","Financials","Equity","20,961.25","0.03","20,961.25","1,065.00","S66564857","JP3176000002","6656485","19.69","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"7864","FUJI SEAL INTERNATIONAL INC","Materials","Equity","20,940.84","0.03","20,940.84","1,064.00","S60837044","JP3813800004","6083704","19.68","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"9069","SENKO GROUP HOLDINGS LTD","Industrials","Equity","20,913.62","0.03","20,913.62","2,021.00","S67952036","JP3423800006","6795203","10.35","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"CVAL","BANCA PICCOLO CREDITO VALTELLINESE","Financials","Equity","20,886.41","0.03","20,886.41","1,438.00","-","IT0005412025","BMWHST7","14.52","Italy","Borsa Italiana","USD","0.83","EUR"
"FDEV","FRONTIER DEVELOPMENTS PLC","Communication","Equity","20,872.80","0.03","20,872.80","492.00","-","GB00BBT32N39","BBT32N3","42.42","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"MOVE","MEDACTA GROUP SA","Health Care","Equity","20,859.20","0.03","20,859.20","175.00","-","CH0468525222","BJYLTQ0","119.34","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"TALK","TALKTALK TELECOM GROUP PLC","Communication","Equity","20,845.59","0.03","20,845.59","15,556.00","-","GB00B4YCDF59","B4YCDF5","1.34","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"PPH","PUSHPAY HOLDINGS LTD DEF","Information Technology","Equity","20,831.98","0.03","20,831.98","16,800.00","-","NZPPHE0001S6","BMWC687","1.24","New Zealand","New Zealand Exchange Ltd","USD","1.38","NZD"
"6588","TOSHIBA TEC CORP","Information Technology","Equity","20,797.97","0.03","20,797.97","524.00","S68948876","JP3594000006","6894887","39.68","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"NWH","NRW HOLDINGS LTD","Industrials","Equity","20,777.56","0.03","20,777.56","9,487.00","-","AU000000NWH5","B23XW70","2.19","Australia","Asx - All Markets","USD","1.29","AUD"
"ALMB","ALM BRAND","Financials","Equity","20,770.75","0.03","20,770.75","1,750.00","S43500248","DK0015250344","4350024","11.87","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.15","DKK"
"BYIT","BYTES TECHNOLOGY GROUP PLC","Information Technology","Equity","20,757.15","0.03","20,757.15","3,858.00","-","GB00BMH18Q19","BMH18Q1","5.38","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"VBK","VERBIO VEREINIGTE BIOENERGIE AG","Energy","Equity","20,743.54","0.03","20,743.54","482.00","-","DE000A0JL9W6","B1FQQK1","43.07","Germany","Xetra","USD","0.83","EUR"
"DEZ","DEUTZ AG","Industrials","Equity","20,736.73","0.03","20,736.73","2,845.00","S45578473","DE0006305006","4557847","7.29","Germany","Xetra","USD","0.83","EUR"
"MTO","MITIE GROUP PLC","Industrials","Equity","20,627.88","0.03","20,627.88","27,876.00","S04657409","GB0004657408","0465740","0.74","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"FCC","FOMENTO DE CONSTRUCCIONES Y CONTRA","Industrials","Equity","20,627.88","0.03","20,627.88","1,739.00","S57871154","ES0122060314","5787115","11.86","Spain","Bolsa De Madrid","USD","0.83","EUR"
"CPI","CAPITA PLC","Information Technology","Equity","20,580.26","0.03","20,580.26","38,831.00","-","GB00B23K0M20","B23K0M2","0.53","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"C5H","CAIRN HOMES PLC","Consumer Discretionary","Equity","20,580.26","0.03","20,580.26","17,294.00","-","IE00BWY4ZF18","BF2NP06","1.19","Ireland","Irish Stock Exchange - All Market","USD","0.83","EUR"
"1833","OKUMURA CORP","Industrials","Equity","20,559.85","0.03","20,559.85","787.00","S66578089","JP3194800003","6657808","26.11","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"ALCLS","CELLECTIS SA","Health Care","Equity","20,505.42","0.03","20,505.42","737.00","-","FR0010425595","B1P76L5","27.82","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"4928","NOEVIR HOLDINGS LTD","Consumer Staples","Equity","20,498.62","0.03","20,498.62","423.00","-","JP3760450001","B458891","48.48","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"RMS","RAMELIUS RESOURCES LTD","Materials","Equity","20,491.81","0.03","20,491.81","17,975.00","S65868721","AU000000RMS4","6586872","1.14","Australia","Asx - All Markets","USD","1.29","AUD"
"CIR","CIR SPA - COMPAGNIE INDUSTRIALI RI","Industrials","Equity","20,457.80","0.03","20,457.80","34,096.00","S42076364","IT0000070786","4207636","0.60","Italy","Borsa Italiana","USD","0.83","EUR"
"FKR","FALCK RENEWABLES","Utilities","Equity","20,457.80","0.03","20,457.80","2,757.00","S73154403","IT0003198790","7315440","7.42","Italy","Borsa Italiana","USD","0.83","EUR"
"PAAL B","PER AARSLEFF HOLDING CLASS B","Industrials","Equity","20,423.78","0.03","20,423.78","441.00","-","DK0060700516","BYMM001","46.36","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.15","DKK"
"MND","MONADELPHOUS GROUP LTD","Industrials","Equity","20,403.37","0.03","20,403.37","2,123.00","S66004714","AU000000MND5","6600471","9.61","Australia","Asx - All Markets","USD","1.29","AUD"
"UMG","UNITED MALT GROUP LTD","Consumer Staples","Equity","20,342.14","0.03","20,342.14","6,562.00","-","AU0000079691","BLHVB76","3.10","Australia","Asx - All Markets","USD","1.29","AUD"
"MDM","MAISONS DU MONDE SA","Consumer Discretionary","Equity","20,335.33","0.03","20,335.33","1,073.00","-","FR0013153541","BYY8LS2","18.96","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"OBEL","ORANGE BELGIUM SA","Communication","Equity","20,314.92","0.03","20,314.92","733.00","S55419790","BE0003735496","5541979","27.70","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"3569","SEIREN LTD","Consumer Discretionary","Equity","20,294.51","0.03","20,294.51","1,107.00","S67935205","JP3413800008","6793520","18.33","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"NOBI","NOBIA","Consumer Discretionary","Equity","20,280.91","0.03","20,280.91","2,644.00","-","SE0000949331","B1W6PY1","7.67","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"6703","OKI ELECTRIC INDUSTRY LTD","Information Technology","Equity","20,267.30","0.03","20,267.30","1,901.00","S66576828","JP3194000000","6657682","10.66","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"ATRLJ B","ATRIUM LJUNGBERG B","Real Estate","Equity","20,260.50","0.03","20,260.50","1,032.00","-","SE0000191827","B1TJ338","19.64","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"EKT","EUSKALTEL SA","Communication","Equity","20,253.69","0.03","20,253.69","1,944.00","-","ES0105075008","BYR4L21","10.42","Spain","Bolsa De Madrid","USD","0.83","EUR"
"1835","TOTETSU KOGYO LTD","Industrials","Equity","20,253.69","0.03","20,253.69","764.00","S68974443","JP3595400007","6897444","26.51","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"4626","TAIYO HOLDINGS LTD","Materials","Equity","20,246.89","0.03","20,246.89","335.00","S68717834","JP3449100001","6871783","60.52","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"IRES","IRISH RESIDENTIAL PROPERTIES PLC","Real Estate","Equity","20,219.68","0.03","20,219.68","11,049.00","-","IE00BJ34P519","BJ34P51","1.83","Ireland","Irish Stock Exchange - All Market","USD","0.83","EUR"
"2874","YOKOHAMA REITO LTD","Consumer Staples","Equity","20,192.46","0.03","20,192.46","2,332.00","S69864833","JP3957000007","6986483","8.66","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"ABP","ABACUS PROPERTY GROUP STAPLED UNIT","Real Estate","Equity","20,185.66","0.03","20,185.66","9,895.00","S65657074","AU000000ABP9","6565707","2.04","Australia","Asx - All Markets","USD","1.29","AUD"
"IDL","ID LOGISTICS","Industrials","Equity","20,185.66","0.03","20,185.66","72.00","-","FR0010929125","B4RFDT5","280.06","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"GEST","GESTAMP AUTOMOCION SA","Consumer Discretionary","Equity","20,172.05","0.03","20,172.05","3,994.00","-","ES0105223004","BD6K6R3","5.05","Spain","Bolsa De Madrid","USD","0.83","EUR"
"7419","NOJIMA CORP","Consumer Discretionary","Equity","20,144.84","0.03","20,144.84","761.00","S66168766","JP3761600000","6616876","26.47","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"BEFB","BEFIMMO SA","Real Estate","Equity","20,138.04","0.03","20,138.04","478.00","S40826281","BE0003678894","4082628","42.10","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"VLK","VAN LANSCHOT KEMPEN NV","Financials","Equity","20,138.04","0.03","20,138.04","791.00","S57163024","NL0000302636","5716302","25.47","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"MARS","MARSTONS PLC","Consumer Discretionary","Equity","20,131.23","0.03","20,131.23","14,694.00","-","GB00B1JQDM80","B1JQDM8","1.37","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"GUD","GUD HOLDINGS LTD","Consumer Discretionary","Equity","20,124.43","0.03","20,124.43","2,037.00","S63580047","AU000000GUD2","6358004","9.88","Australia","Asx - All Markets","USD","1.29","AUD"
"MEL","MELIA HOTELS INTERNATIONAL SA","Consumer Discretionary","Equity","20,110.82","0.03","20,110.82","2,653.00","S57382988","ES0176252718","5738298","7.58","Spain","Bolsa De Madrid","USD","0.83","EUR"
"7943","NICHIHA CORP","Industrials","Equity","20,110.82","0.03","20,110.82","622.00","S66383316","JP3662200009","6638331","32.32","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"3076","AI HOLDINGS CORP","Information Technology","Equity","20,083.61","0.03","20,083.61","1,017.00","-","JP3105090009","B1TK201","19.75","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"OV8","SHENG SIONG GROUP LTD","Consumer Staples","Equity","20,076.81","0.03","20,076.81","16,731.00","-","SG2D54973185","B657MH8","1.20","Singapore","Singapore Exchange","USD","1.33","SGD"
"BAB","BABCOCK INTERNATIONAL GROUP PLC","Industrials","Equity","20,015.58","0.03","20,015.58","6,047.00","S09697038","GB0009697037","0969703","3.31","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"9605","TOEI LTD","Communication","Equity","20,015.58","0.03","20,015.58","102.00","S68951813","JP3560000006","6895181","195.44","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"NOS","NOS SGPS SA","Communication","Equity","20,015.58","0.03","20,015.58","5,957.00","-","PTZON0AM0006","B0B9GS5","3.36","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.83","EUR"
"4980","DEXERIALS CORP","Information Technology","Equity","20,001.97","0.03","20,001.97","1,429.00","-","JP3548770001","BYP97J7","14.00","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"2146","UT GROUP LTD","Industrials","Equity","19,981.56","0.03","19,981.56","601.00","-","JP3949500007","B1V04K3","33.27","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"VCP","VICTORIA PLC","Consumer Discretionary","Equity","19,961.15","0.03","19,961.15","2,066.00","-","GB00BZC0LC10","BZC0LC1","9.66","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"BKL","BLACKMORES LTD","Consumer Staples","Equity","19,954.34","0.03","19,954.34","343.00","S61022679","AU000000BKL7","6102267","58.21","Australia","Asx - All Markets","USD","1.29","AUD"
"TIFS","TI FLUID SYSTEMS PLC","Consumer Discretionary","Equity","19,940.74","0.03","19,940.74","5,433.00","-","GB00BYQB9V88","BYQB9V8","3.67","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"AMS","ADVANCED MEDICAL SOLUTIONS GROUP P","Health Care","Equity","19,927.13","0.03","19,927.13","5,896.00","S04536595","GB0004536594","0453659","3.38","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"ING","INGHAMS GROUP LTD","Consumer Staples","Equity","19,927.13","0.03","19,927.13","7,220.00","-","AU000000ING6","BZCNHW2","2.76","Australia","Asx - All Markets","USD","1.29","AUD"
"8715","ANICOM HOLDINGS INC","Financials","Equity","19,886.31","0.03","19,886.31","1,737.00","-","JP3122440005","B3PQXL5","11.45","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"LPK","LPKF LASER & ELECTRONICS AG","Information Technology","Equity","19,852.29","0.03","19,852.29","569.00","S55697114","DE0006450000","5569711","34.90","Germany","Xetra","USD","0.83","EUR"
"8130","SANGETSU CORP","Consumer Discretionary","Equity","19,852.29","0.03","19,852.29","1,264.00","S67746552","JP3330000005","6774655","15.70","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"341","CAFE DE CORAL HOLDINGS LTD","Consumer Discretionary","Equity","19,838.69","0.03","19,838.69","9,142.00","S61609533","BMG1744V1037","6160953","2.17","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"ARBN","ARBONIA AG","Industrials","Equity","19,811.47","0.03","19,811.47","1,227.00","S71327357","CH0110240600","7132735","16.14","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"FORT","FORTERRA PLC","Materials","Equity","19,811.47","0.03","19,811.47","5,159.00","-","GB00BYYW3C20","BYYW3C2","3.84","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"S08","SINGAPORE POST LTD","Industrials","Equity","19,791.06","0.03","19,791.06","38,060.00","S66094780","SG1N89910219","6609478","0.52","Singapore","Singapore Exchange","USD","1.33","SGD"
"7327","DAISHI HOKUETSU FINANCIAL GROUP IN","Financials","Equity","19,791.06","0.03","19,791.06","897.00","-","JP3483850008","BFYGQ44","22.06","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"4569","KYORIN HOLDINGS INC","Health Care","Equity","19,784.26","0.03","19,784.26","1,047.00","-","JP3247090008","B0YZFP0","18.89","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"MMHD","MENORAH MIVTACHIM HOLDINGS LTD","Financials","Equity","19,777.46","0.03","19,777.46","1,117.00","S65778763","IL0005660183","6577876","17.70","Israel","Tel Aviv Stock Exchange","USD","3.25","ILS"
"BTOU","MANULIFE US REAL ESTATE INVESTMENT","Real Estate","Equity","19,777.46","0.03","19,777.46","27,856.00","-","SG1CI1000004","BYV9SY3","0.71","Singapore","Singapore Exchange","USD","1.00","USD"
"IQE","IQE PLC","Information Technology","Equity","19,770.65","0.03","19,770.65","17,811.00","S09619925","GB0009619924","0961992","1.11","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"S51","SEMBCORP MARINE LTD","Industrials","Equity","19,743.44","0.03","19,743.44","164,529.00","S62051339","SG1H97877952","6205133","0.12","Singapore","Singapore Exchange","USD","1.33","SGD"
"GNC","GREENCORE GROUP PLC","Consumer Staples","Equity","19,716.23","0.03","19,716.23","11,266.00","-","IE0003864109","0386410","1.75","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"3148","CREATE SD HOLDINGS LTD","Consumer Staples","Equity","19,702.62","0.03","19,702.62","583.00","-","JP3269940007","B3V2XQ2","33.80","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"6289","GIKEN SEISAKUSHO LTD","Industrials","Equity","19,675.41","0.03","19,675.41","406.00","S63686166","JP3264200001","6368616","48.48","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"PEXIP","PEXIP HOLDING","Information Technology","Equity","19,607.37","0.03","19,607.37","1,650.00","-","NO0010840507","BM8R3B8","11.88","Norway","Oslo Bors Asa","USD","8.48","NOK"
"6508","MEIDENSHA CORP","Industrials","Equity","19,586.96","0.03","19,586.96","835.00","S65759003","JP3919800007","6575900","23.45","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"CASS","CATTOLICA ASS","Financials","Equity","19,546.14","0.03","19,546.14","3,660.00","S47310271","IT0000784154","4731027","5.34","Italy","Borsa Italiana","USD","0.83","EUR"
"4369","TRI CHEMICAL LABORATORIES INC","Information Technology","Equity","19,532.53","0.03","19,532.53","488.00","-","JP3636000006","B1Z8XW8","40.02","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"VCT","VICAT SA","Materials","Equity","19,512.12","0.03","19,512.12","424.00","S57632010","FR0000031775","5763201","45.97","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"9107","KAWASAKI KISEN LTD","Industrials","Equity","19,478.11","0.03","19,478.11","1,053.00","S64846868","JP3223800008","6484686","18.49","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"4956","KONISHI LTD","Materials","Equity","19,457.70","0.03","19,457.70","1,239.00","S64858616","JP3300800004","6485861","15.70","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"MARR","MARR","Consumer Staples","Equity","19,444.09","0.03","19,444.09","851.00","-","IT0003428445","B0B87F6","22.86","Italy","Borsa Italiana","USD","0.83","EUR"
"2730","EDION CORP","Consumer Discretionary","Equity","19,430.48","0.03","19,430.48","1,883.00","S65127144","JP3164470001","6512714","10.32","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"AWX","AEM HOLDINGS LTD","Information Technology","Equity","19,430.48","0.03","19,430.48","6,072.00","-","SG1BA1000003","BXC7XC2","3.20","Singapore","Singapore Exchange","USD","1.33","SGD"
"SSAB A","SSAB A","Materials","Equity","19,416.88","0.03","19,416.88","4,601.00","-","SE0000171100","B17H0S8","4.22","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"6412","HEIWA CORP","Consumer Discretionary","Equity","19,410.07","0.03","19,410.07","1,295.00","S64195811","JP3834200002","6419581","14.99","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"4480","MEDLEY INC","Health Care","Equity","19,382.86","0.03","19,382.86","409.00","-","JP3921310003","BK93ZN7","47.43","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"NWO","NEW WORK N","Communication","Equity","19,314.83","0.03","19,314.83","69.00","-","DE000NWRK013","BJV2FV3","280.66","Germany","Xetra","USD","0.83","EUR"
"NSI","NSI NV","Real Estate","Equity","19,301.22","0.03","19,301.22","504.00","-","NL0012365084","BZBY737","38.29","Netherlands","Euronext Amsterdam","USD","0.83","EUR"
"7575","JAPAN LIFELINE LTD","Health Care","Equity","19,287.61","0.03","19,287.61","1,393.00","S60934916","JP3754500001","6093491","13.85","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"BCPT","BMO COMMERCIAL PROPERTY TRUST LIMI","Real Estate","Equity","19,280.81","0.03","19,280.81","18,719.00","-","GG00B4ZPCJ00","B4ZPCJ0","1.03","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"VETN","VETROPACK HOLDING SA","Materials","Equity","19,267.20","0.03","19,267.20","289.00","-","CH0530235594","BLD1K17","66.72","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"DANE","DANEL ADIR YEHOSHUA LTD","Industrials","Equity","19,260.40","0.03","19,260.40","117.00","S62534334","IL0003140139","6253433","164.51","Israel","Tel Aviv Stock Exchange","USD","3.25","ILS"
"590","LUK FOOK HOLDINGS (INTERNATIONAL)","Consumer Discretionary","Equity","19,239.99","0.03","19,239.99","8,476.00","S65361560","BMG5695X1258","6536156","2.27","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD"
"SCYR","SACYR SA","Industrials","Equity","19,233.19","0.03","19,233.19","8,326.00","S55047898","ES0182870214","5504789","2.31","Spain","Bolsa De Madrid","USD","0.83","EUR"
"PZC","PZ CUSSONS PLC","Consumer Staples","Equity","19,226.38","0.03","19,226.38","5,196.00","-","GB00B19Z1432","B19Z143","3.70","United Kingdom","London Stock Exchange","USD","0.72","GBP"
"EQTL","EQUITAL LTD","Energy","Equity","19,219.58","0.03","19,219.58","774.00","S66773565","IL0007550176","6677356","24.84","Israel","Tel Aviv Stock Exchange","USD","3.25","ILS"
"7189","NISHI-NIPPON FINANCIAL HOLDINGS IN","Financials","Equity","19,219.58","0.03","19,219.58","2,903.00","-","JP3658850007","BD57ZM3","6.62","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"OPCE","OPC ENERGY LTD","Utilities","Equity","19,212.78","0.03","19,212.78","1,659.00","-","IL0011415713","BF8KKX9","11.58","Israel","Tel Aviv Stock Exchange","USD","3.25","ILS"
"DIC","DIC ASSET AG","Real Estate","Equity","19,185.56","0.03","19,185.56","1,085.00","-","DE000A1X3XX4","BD1NML3","17.69","Germany","Xetra","USD","0.83","EUR"
"SV3U","SOILBUILD BUSINESS SPACE REIT","Real Estate","Equity","19,165.15","0.03","19,165.15","47,913.00","-","SG2G07995670","BCZSZV8","0.40","Singapore","Singapore Exchange","USD","1.33","SGD"
"5344","MARUWA (OWARIASAHI) LTD","Information Technology","Equity","19,158.35","0.03","19,158.35","182.00","S65706608","JP3879250003","6570660","105.27","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"1883","MAEDA ROAD CONSTRUCTION LTD","Industrials","Equity","19,151.54","0.03","19,151.54","950.00","S65547275","JP3861600009","6554727","20.16","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"3593","HOGY MEDICAL LTD","Health Care","Equity","19,137.94","0.03","19,137.94","617.00","S64390404","JP3840800001","6439040","31.03","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"6366","CHIYODA CORPORATION CORP","Industrials","Equity","19,083.51","0.03","19,083.51","4,140.00","S61917043","JP3528600004","6191704","4.61","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"8515","AIFUL CORP","Financials","Equity","19,076.71","0.03","19,076.71","7,199.00","S60194198","JP3105040004","6019419","2.65","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"PZOL","PAZ OIL CO LTD","Energy","Equity","19,063.10","0.03","19,063.10","199.00","-","IL0011000077","B1L3K60","95.87","Israel","Tel Aviv Stock Exchange","USD","3.25","ILS"
"INWI","INWIDO","Industrials","Equity","19,042.69","0.03","19,042.69","1,281.00","-","SE0006220018","BQY78Q0","14.87","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"4483","JMDC INC","Health Care","Equity","19,001.87","0.03","19,001.87","369.00","-","JP3386690006","BK7C5Q9","51.44","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"ACAD","ACADEMEDIA","Consumer Discretionary","Equity","18,981.46","0.03","18,981.46","1,919.00","-","SE0007897079","BDHFV61","9.89","Sweden","Nasdaq Omx Nordic","USD","8.34","SEK"
"MCPHY","MCPHY ENERGY","Industrials","Equity","18,974.66","0.03","18,974.66","483.00","-","FR0011742329","BKF1Y61","39.26","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"2337","ICHIGO INC","Real Estate","Equity","18,961.05","0.03","18,961.05","6,156.00","S65497679","JP3120010008","6549767","3.08","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"AGFB","AGFA-GEVAERT NV","Health Care","Equity","18,893.02","0.03","18,893.02","4,054.00","S56890510","BE0003755692","5689051","4.66","Belgium","Nyse Euronext - Euronext Brussels","USD","0.83","EUR"
"9682","DTS CORP","Information Technology","Equity","18,879.41","0.03","18,879.41","806.00","S62556998","JP3548500002","6255699","23.42","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
"COPN","COSMO PHARMACEUTICALS NV","Health Care","Equity","18,879.41","0.03","18,879.41","191.00","-","NL0011832936","BYYLS68","98.96","Switzerland","SIX Swiss Exchange","USD","0.89","CHF"
"GEM","G8 EDUCATION LTD","Consumer Discretionary","Equity","18,859.00","0.03","18,859.00","19,852.00","-","AU000000GEM7","B296314","0.95","Australia","Asx - All Markets","USD","1.29","AUD"
"QDT","QUADIENT SA","Information Technology","Equity","18,831.79","0.03","18,831.79","835.00","S56170962","FR0000120560","5617096","22.55","France","Nyse Euronext - Euronext Paris","USD","0.83","EUR"
"GDI","GDI PROPERTY GROUP STAPLED UNITS L","Real Estate","Equity","18,804.57","0.03","18,804.57","21,614.00","-","AU000000GDI7","BHB0NV9","0.87","Australia","Asx - All Markets","USD","1.29","AUD"
"9090","MARUWA UNYU KIKAN LTD","Industrials","Equity","18,804.57","0.03","18,804.57","905.00","-","JP3879170003","BKRC097","20.77","Japan","Tokyo Stock Exchange","USD","104.59","JPY"
