Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"PROGRESSIVE CORP","Corporates","Fixed Income","2,289,826.00","0.16","2,289,826.00","2,251,000.00","743315AN3","US743315AN32","B5SWJ72","101.33","United States","-","USD","0.40","0.37","1.00","Aug 23, 2021","3.75","0.39","-","0.37","0.39","0.37","USD","Aug 22, 2011","Aug 22, 2011"
"KINROSS GOLD CORP","Corporates","Fixed Income","2,274,684.60","0.16","2,274,684.60","2,250,000.00","496902AJ6","US496902AJ65","B8HJXV7","100.67","Canada","-","USD","0.17","3.48","1.00","Sep 01, 2021","5.13","0.41","-","1.08","0.17","1.08","USD","Jun 18, 2012","Mar 01, 2012"
"CANADIAN NATURAL RESOURCES LIMITED","Corporates","Fixed Income","2,263,540.73","0.16","2,263,540.73","2,211,000.00","136385AR2","US136385AR22","B78MFD4","101.07","Canada","-","USD","0.37","1.71","1.00","Nov 15, 2021","3.45","0.61","-","0.54","0.36","0.54","USD","Nov 16, 2011","Nov 16, 2011"
"CATERPILLAR FINANCIAL SERVICES COR MTN","Corporates","Fixed Income","2,256,259.70","0.16","2,256,259.70","2,228,000.00","14913Q2W8","US14913Q2W88","BJJNH56","100.28","United States","-","USD","0.13","0.44","1.00","May 17, 2021","2.65","0.13","-","0.44","0.13","0.44","USD","May 17, 2019","May 17, 2019"
"MASTERCARD INC","Corporates","Fixed Income","2,254,383.55","0.16","2,254,383.55","2,217,000.00","57636QAF1","US57636QAF19","BD6KVX4","100.96","United States","-","USD","0.55","0.49","1.00","Nov 21, 2021","2.00","0.63","-","0.26","0.55","0.26","USD","Nov 21, 2016","Nov 21, 2016"
"SYNCHRONY FINANCIAL","Corporates","Fixed Income","2,243,044.92","0.16","2,243,044.92","2,218,000.00","87165BAC7","US87165BAC72","BPYP403","100.65","United States","-","USD","0.21","1.98","1.00","Aug 15, 2021","3.75","0.37","-","0.57","0.21","0.57","USD","Aug 11, 2014","Aug 11, 2014"
"FIFTH THIRD BANK","Corporates","Fixed Income","2,238,859.53","0.16","2,238,859.53","2,210,000.00","31677QBN8","US31677QBN88","BFZ4JR1","100.70","United States","-","USD","0.24","1.14","1.00","Jul 26, 2021","3.35","0.32","-","0.37","0.24","0.37","USD","Jul 26, 2018","Jul 26, 2018"
"TJX COS INC","Corporates","Fixed Income","2,212,423.89","0.16","2,212,423.89","2,193,000.00","872539AA9","US872539AA91","BN6FQV2","100.08","United States","-","USD","0.08","2.36","1.00","Jun 15, 2021","2.75","0.20","-","1.73","0.08","1.73","USD","Jun 05, 2014","Jun 05, 2014"
"COMPASS BANK","Corporates","Fixed Income","2,206,299.59","0.15","2,206,299.59","2,176,000.00","20453KAC9","US20453KAC99","BFMLDK6","100.32","United States","-","USD","0.11","1.81","1.00","Jun 11, 2021","3.50","0.19","-","0.57","0.11","0.57","USD","Jun 11, 2018","Jun 11, 2018"
"CHARLES SCHWAB CORPORATION (THE)","Corporates","Fixed Income","2,163,951.93","0.15","2,163,951.93","2,136,000.00","808513AW5","US808513AW57","BDRY2G5","100.14","United States","-","USD","0.06","2.25","1.00","May 21, 2021","3.25","0.14","-","0.77","0.06","0.77","USD","May 22, 2018","May 22, 2018"
"GENERAL MILLS INC","Corporates","Fixed Income","2,158,057.92","0.15","2,158,057.92","2,125,000.00","370334CD4","US370334CD49","BFY3CY7","100.09","United States","-","USD","0.04","1.05","1.00","Apr 16, 2021","3.20","0.04","-","1.05","0.04","1.05","USD","Apr 17, 2018","Apr 17, 2018"
"PEPSICO INC","Corporates","Fixed Income","2,152,727.99","0.15","2,152,727.99","2,132,000.00","713448DX3","US713448DX30","BD353V4","100.05","United States","-","USD","0.04","0.71","1.00","Apr 15, 2021","2.00","0.04","-","0.71","0.04","0.71","USD","Oct 10, 2017","Oct 10, 2017"
"WILLIAMS COMPANIES INC","Corporates","Fixed Income","2,144,603.52","0.15","2,144,603.52","2,087,000.00","96950FAH7","US96950FAH73","B5T3LT0","101.25","United States","-","USD","0.37","1.97","1.00","Nov 15, 2021","4.00","0.61","-","0.62","0.36","0.62","USD","Nov 17, 2011","Nov 17, 2011"
"JOHN DEERE CAPITAL CORP MTN","Corporates","Fixed Income","2,137,283.74","0.15","2,137,283.74","2,107,000.00","24422EUK3","US24422EUK36","BG0ZDY1","101.26","United States","-","USD","0.45","0.28","1.00","Sep 10, 2021","3.13","0.44","-","0.28","0.44","0.28","USD","Sep 10, 2018","Sep 10, 2018"
"AMERICAN HONDA FINANCE CORPORATION MTN","Corporates","Fixed Income","2,105,927.36","0.15","2,105,927.36","2,042,000.00","02665WCP4","US02665WCP41","BGV8J74","102.09","United States","-","USD","0.69","0.35","1.00","Dec 10, 2021","3.38","0.68","-","0.35","0.68","0.35","USD","Oct 10, 2018","Oct 10, 2018"
"EMERSON ELECTRIC CO","Corporates","Fixed Income","2,062,315.28","0.14","2,062,315.28","2,018,000.00","291011BF0","US291011BF04","BY3R4R0","101.32","United States","-","USD","0.58","0.64","1.00","Dec 01, 2021","2.63","0.66","-","0.36","0.58","0.36","USD","May 21, 2015","May 21, 2015"
"BRISTOL-MYERS SQUIBB CO","Corporates","Fixed Income","2,053,624.79","0.14","2,053,624.79","2,033,000.00","110122CV8","US110122CV84","-","100.73","United States","-","USD","0.38","0.29","1.00","Aug 15, 2021","2.25","0.37","-","0.29","0.37","0.29","USD","Jul 17, 2020","Feb 15, 2020"
"JOHN DEERE CAPITAL CORP MTN","Corporates","Fixed Income","2,021,782.03","0.14","2,021,782.03","1,963,000.00","24422ERH4","US24422ERH44","B76VWP4","101.54","United States","-","USD","0.53","0.28","1.00","Oct 15, 2021","3.15","0.53","-","0.28","0.53","0.28","USD","Oct 11, 2011","Oct 11, 2011"
"ANALOG DEVICES INC","Corporates","Fixed Income","2,016,815.38","0.14","2,016,815.38","1,976,000.00","032654AL9","US032654AL98","BYMJDZ8","101.26","United States","-","USD","0.59","0.63","1.00","Dec 05, 2021","2.50","0.67","-","0.38","0.58","0.38","USD","Dec 05, 2016","Dec 05, 2016"
"CITIZENS FINANCIAL GROUP INC","Corporates","Fixed Income","2,006,515.63","0.14","2,006,515.63","1,989,000.00","174610AN5","US174610AN57","BD82Q99","100.47","United States","-","USD","0.24","0.94","1.00","Jul 28, 2021","2.38","0.32","-","0.44","0.24","0.44","USD","Jul 28, 2016","Jul 28, 2016"
"INTERPUBLIC GROUP OF COMPANIES INC","Corporates","Fixed Income","1,977,594.90","0.14","1,977,594.90","1,910,000.00","460690BN9","US460690BN94","BF5HW60","101.66","United States","-","USD","0.49","0.41","1.00","Oct 01, 2021","3.75","0.49","-","0.41","0.49","0.41","USD","Sep 21, 2018","Sep 21, 2018"
"WALT DISNEY COMPANY (THE) MTN","Corporates","Fixed Income","1,975,860.55","0.14","1,975,860.55","1,941,000.00","25468PCL8","US25468PCL85","BBM4RG1","100.55","United States","-","USD","0.17","0.47","1.00","Jun 01, 2021","3.75","0.17","-","0.47","0.17","0.47","USD","May 23, 2011","May 23, 2011"
"BURLINGTON NORTHERN SANTA FE LLC","Corporates","Fixed Income","1,882,613.99","0.13","1,882,613.99","1,868,000.00","12189LAF8","US12189LAF85","B3WXVC6","100.63","United States","-","USD","0.21","2.05","1.00","Sep 15, 2021","3.45","0.45","-","0.38","0.21","0.38","USD","Aug 22, 2011","Aug 22, 2011"
"JOHN DEERE CAPITAL CORP MTN","Corporates","Fixed Income","1,872,433.73","0.13","1,872,433.73","1,852,000.00","24422EUV9","US24422EUV90","BJN4JW6","100.38","United States","-","USD","0.19","0.25","1.00","Jun 07, 2021","2.30","0.18","-","0.25","0.18","0.25","USD","Jun 07, 2019","Jun 07, 2019"
"CONSOLIDATED EDISON INC","Corporates","Fixed Income","1,861,338.50","0.13","1,861,338.50","1,845,000.00","209115AC8","US209115AC88","BDGLCT0","100.13","United States","-","USD","0.13","0.93","1.00","May 15, 2021","2.00","0.12","-","0.37","0.08","0.37","USD","May 16, 2016","May 16, 2016"
"MCDONALDS CORPORATION MTN","Corporates","Fixed Income","1,825,091.76","0.13","1,825,091.76","1,794,000.00","58013MEL4","US58013MEL46","B3YGDB6","100.41","United States","-","USD","0.14","0.57","1.00","May 20, 2021","3.63","0.14","-","0.57","0.14","0.57","USD","May 20, 2011","May 20, 2011"
"TOTAL CAPITAL SA","Corporates","Fixed Income","1,814,307.42","0.13","1,814,307.42","1,744,000.00","89152UAB8","US89152UAB89","B4ZGQW4","102.78","France","-","USD","0.70","0.30","1.00","Dec 15, 2021","4.25","0.69","-","0.30","0.69","0.30","USD","Dec 15, 2009","Dec 15, 2009"
"UNITED HEALTH GROUP INC","Corporates","Fixed Income","1,806,619.72","0.13","1,806,619.72","1,780,000.00","91324PDH2","US91324PDH29","BFXG7L9","100.57","United States","-","USD","0.21","0.38","1.00","Jun 15, 2021","3.15","0.21","-","0.38","0.21","0.38","USD","Jun 19, 2018","Jun 19, 2018"
"GENERAL DYNAMICS CORP","Corporates","Fixed Income","1,801,567.35","0.13","1,801,567.35","1,782,000.00","369550AR9","US369550AR93","B4YMDN3","100.28","United States","-","USD","0.08","2.87","1.00","Jul 15, 2021","3.88","0.28","-","0.38","0.08","0.38","USD","Jul 12, 2011","Jul 12, 2011"
"BAXTER INTERNATIONAL INC","Corporates","Fixed Income","1,795,160.80","0.13","1,795,160.80","1,785,000.00","071813BR9","US071813BR97","BDHDFD0","100.35","United States","-","USD","0.29","0.75","1.00","Aug 15, 2021","1.70","0.37","-","0.47","0.29","0.47","USD","Aug 15, 2016","Aug 15, 2016"
"RYDER SYSTEM INC MTN","Corporates","Fixed Income","1,790,431.00","0.13","1,790,431.00","1,740,000.00","78355HKB4","US78355HKB41","BYXFFL5","101.60","United States","-","USD","0.54","0.87","1.00","Nov 15, 2021","3.45","0.61","-","0.48","0.53","0.48","USD","Feb 24, 2016","Feb 24, 2016"
"NEWMONT GOLDCORP CORP","Corporates","Fixed Income","1,768,342.84","0.12","1,768,342.84","1,748,000.00","651639AR7","US651639AR73","BJTHLK1","100.04","United States","-","USD","0.08","3.39","1.00","Jun 09, 2021","3.63","0.19","-","3.04","0.08","3.04","USD","Aug 06, 2019","Jun 09, 2019"
"BHP BILLITON FINANCE (USA) LTD","Corporates","Fixed Income","1,756,603.72","0.12","1,756,603.72","1,705,000.00","055451AL2","US055451AL29","B702037","101.85","United States","-","USD","0.64","0.34","1.00","Nov 21, 2021","3.25","0.63","-","0.34","0.63","0.34","USD","Nov 21, 2011","Nov 21, 2011"
"SOUTHERN POWER COMPANY","Corporates","Fixed Income","1,698,147.13","0.12","1,698,147.13","1,664,000.00","843646AT7","US843646AT75","BZ12515","101.32","United States","-","USD","0.62","0.63","1.00","Dec 15, 2021","2.50","0.70","-","0.38","0.62","0.38","USD","Nov 16, 2016","Nov 16, 2016"
"ALLY FINANCIAL INC","Corporates","Fixed Income","1,667,704.88","0.12","1,667,704.88","1,634,000.00","02005NBG4","US02005NBG43","BZ6TYT2","100.10","United States","-","USD","0.04","1.57","1.00","Apr 15, 2021","4.25","0.04","-","1.57","0.04","1.57","USD","Apr 11, 2016","Apr 11, 2016"
"TOYOTA MOTOR CREDIT CORP MTN","Corporates","Fixed Income","1,605,785.60","0.11","1,605,785.60","1,580,000.00","89236TGJ8","US89236TGJ88","BKMH804","100.76","United States","-","USD","0.52","0.32","1.00","Oct 07, 2021","1.80","0.51","-","0.32","0.51","0.32","USD","Oct 07, 2019","Oct 07, 2019"
"CENTERPOINT ENERGY HOUSTON ELECTRI","Corporates","Fixed Income","1,595,779.52","0.11","1,595,779.52","1,584,000.00","15189XAP3","US15189XAP33","BYY7V89","100.13","United States","-","USD","0.08","1.08","1.00","Jun 01, 2021","1.85","0.17","-","0.31","0.09","0.31","USD","May 18, 2016","May 18, 2016"
"DUKE ENERGY CAROLINAS LLC","Corporates","Fixed Income","1,582,438.00","0.11","1,582,438.00","1,560,000.00","26442CAK0","US26442CAK09","B4Q37Q5","100.29","United States","-","USD","0.08","2.45","1.00","Jun 15, 2021","3.90","0.20","-","0.29","0.08","0.29","USD","May 19, 2011","May 19, 2011"
"O REILLY AUTOMOTIVE INC","Corporates","Fixed Income","1,577,722.40","0.11","1,577,722.40","1,562,000.00","67103HAB3","US67103HAB33","B7R58X5","100.80","United States","-","USD","0.21","2.84","1.00","Sep 15, 2021","4.63","0.45","-","0.71","0.21","0.71","USD","Sep 19, 2011","Sep 19, 2011"
"EQUIFAX INC.","Corporates","Fixed Income","1,561,057.07","0.11","1,561,057.07","1,547,000.00","294429AK1","US294429AK16","BDB2XH3","100.14","United States","-","USD","0.08","1.43","1.00","Jun 01, 2021","2.30","0.17","-","0.57","0.09","0.57","USD","May 12, 2016","May 12, 2016"
"REINSURANCE GROUP OF AMERICA INC","Corporates","Fixed Income","1,508,037.76","0.11","1,508,037.76","1,473,000.00","759351AJ8","US759351AJ88","B3LDHL8","100.71","United States","-","USD","0.17","0.71","1.00","Jun 01, 2021","5.00","0.17","-","0.71","0.17","0.71","USD","May 27, 2011","May 27, 2011"
"CAROLINA POWER & LIGHT CO","Corporates","Fixed Income","1,483,556.43","0.10","1,483,556.43","1,474,000.00","144141DA3","US144141DA35","B6TJFV5","100.52","United States","-","USD","0.21","1.86","1.00","Sep 15, 2021","3.00","0.45","-","0.48","0.21","0.48","USD","Sep 15, 2011","Sep 15, 2011"
"PACCAR FINANCIAL CORP MTN","Corporates","Fixed Income","1,479,784.95","0.10","1,479,784.95","1,458,000.00","69371RP26","US69371RP260","BFXYBS8","100.28","United States","-","USD","0.11","0.51","1.00","May 10, 2021","3.10","0.11","-","0.51","0.11","0.51","USD","May 10, 2018","May 10, 2018"
"CNH INDUSTRIAL CAPITAL LLC","Corporates","Fixed Income","1,478,173.12","0.10","1,478,173.12","1,443,000.00","12592BAF1","US12592BAF13","BD6SYB7","100.00","United States","-","USD","0.00","0.00","1.00","Apr 01, 2021","4.88","0.00","-","0.00","0.00","0.00","USD","Mar 17, 2016","Mar 17, 2016"
"CAPITAL ONE NA","Corporates","Fixed Income","1,456,379.38","0.10","1,456,379.38","1,445,000.00","14042RBT7","US14042RBT77","BD37KH5","100.68","United States","-","USD","0.37","0.74","1.00","Sep 13, 2021","2.25","0.45","-","0.40","0.37","0.40","USD","Sep 13, 2016","Sep 13, 2016"
"UNITEDHEALTH GROUP INC","Corporates","Fixed Income","1,449,573.36","0.10","1,449,573.36","1,416,000.00","91324PBT8","US91324PBT84","B5VQJQ0","101.10","United States","-","USD","0.37","1.60","1.00","Nov 15, 2021","3.38","0.61","-","0.41","0.36","0.41","USD","Nov 10, 2011","Nov 10, 2011"
"HUNTINGTON NATIONAL BANK (THE)","Corporates","Fixed Income","1,446,718.16","0.10","1,446,718.16","1,428,000.00","44644AAD9","US44644AAD90","BFXXN89","100.07","United States","-","USD","0.12","2.60","1.00","May 14, 2021","3.25","0.12","-","2.22","0.08","2.22","USD","May 15, 2018","May 15, 2018"
"HEWLETT-PACKARD CO","Corporates","Fixed Income","1,443,553.18","0.10","1,443,553.18","1,385,000.00","428236BV4","US428236BV43","B761H93","102.78","United States","-","USD","0.68","0.60","1.00","Dec 09, 2021","4.65","0.68","-","0.60","0.68","0.60","USD","Dec 09, 2011","Dec 09, 2011"
"WISCONSIN PUBLIC SERVICE CORPORATI","Corporates","Fixed Income","1,436,471.66","0.10","1,436,471.66","1,393,000.00","976843BL5","US976843BL55","BYX2KG6","101.91","United States","-","USD","0.64","0.35","1.00","Nov 21, 2021","3.35","0.63","-","0.35","0.63","0.35","USD","Nov 21, 2018","Nov 21, 2018"
"SANTANDER UK PLC","Corporates","Fixed Income","1,421,311.29","0.10","1,421,311.29","1,373,000.00","80283LAV5","US80283LAV53","BG47ZY7","102.10","United Kingdom","-","USD","0.62","0.36","1.00","Nov 15, 2021","3.75","0.61","-","0.36","0.61","0.36","USD","Nov 15, 2018","Nov 15, 2018"
"KEYBANK NATIONAL ASSOCIATION","Corporates","Fixed Income","1,413,122.31","0.10","1,413,122.31","1,391,000.00","49327M2W3","US49327M2W30","BF4HYF4","100.60","United States","-","USD","0.21","0.41","1.00","Jun 15, 2021","3.35","0.21","-","0.41","0.21","0.41","USD","Jun 13, 2018","Jun 13, 2018"
"PACCAR FINANCIAL CORP MTN","Corporates","Fixed Income","1,367,869.52","0.10","1,367,869.52","1,348,000.00","69371RP42","US69371RP427","BFZ7PS3","101.02","United States","-","USD","0.36","0.28","1.00","Aug 09, 2021","3.15","0.36","-","0.28","0.36","0.28","USD","Aug 09, 2018","Aug 09, 2018"
"ENBRIDGE ENERGY PARTNERS LP","Corporates","Fixed Income","1,335,008.43","0.09","1,335,008.43","1,323,000.00","29250RAU0","US29250RAU05","B44X4Q6","100.72","United States","-","USD","0.21","2.59","1.00","Sep 15, 2021","4.20","0.45","-","0.68","0.21","0.68","USD","Sep 15, 2011","Sep 15, 2011"
"CNH INDUSTRIAL CAPITAL LLC","Corporates","Fixed Income","1,334,164.05","0.09","1,334,164.05","1,289,000.00","12592BAG9","US12592BAG95","BD73LQ5","101.72","United States","-","USD","0.53","0.68","1.00","Oct 15, 2021","3.88","0.53","-","0.68","0.53","0.68","USD","Oct 21, 2016","Oct 21, 2016"
"GENERAL MOTORS FINANCIAL CO INC","Corporates","Fixed Income","1,315,383.27","0.09","1,315,383.27","1,293,000.00","37045XCJ3","US37045XCJ37","BFMYX61","100.04","United States","-","USD","0.02","1.94","1.00","Apr 09, 2021","3.55","0.02","-","1.94","0.02","1.94","USD","Apr 10, 2018","Apr 10, 2018"
"WHIRLPOOL CORP MTN","Corporates","Fixed Income","1,288,854.70","0.09","1,288,854.70","1,260,000.00","96332HCD9","US96332HCD98","B658FL6","100.86","United States","-","USD","0.21","0.64","1.00","Jun 15, 2021","4.85","0.20","-","0.64","0.20","0.64","USD","Jun 07, 2011","Jun 07, 2011"
"MOSAIC CO","Corporates","Fixed Income","1,287,199.12","0.09","1,287,199.12","1,255,000.00","61945CAA1","US61945CAA18","B74Z1F1","101.15","United States","-","USD","0.37","1.88","1.00","Nov 15, 2021","3.75","0.61","-","0.64","0.36","0.64","USD","Oct 24, 2011","Oct 24, 2011"
"UNITED PARCEL SERVICE INC","Corporates","Fixed Income","1,287,058.50","0.09","1,287,058.50","1,274,000.00","911312BP0","US911312BP01","BFNC3N1","100.00","United States","-","USD","0.00","0.00","1.00","Apr 01, 2021","2.05","0.00","-","0.00","0.00","0.00","USD","Nov 14, 2017","Nov 14, 2017"
"ZIMMER BIOMET HOLDINGS INC","Corporates","Fixed Income","1,263,429.70","0.09","1,263,429.70","1,235,000.00","98956PAC6","US98956PAC68","B76NPV7","101.18","United States","-","USD","0.41","1.59","1.00","Nov 30, 2021","3.38","0.65","-","0.54","0.41","0.54","USD","Nov 10, 2011","Nov 10, 2011"
"NORTHERN TRUST CORP","Corporates","Fixed Income","1,261,465.25","0.09","1,261,465.25","1,242,000.00","665859AM6","US665859AM63","B592VP3","101.21","United States","-","USD","0.40","0.30","1.00","Aug 23, 2021","3.38","0.39","-","0.30","0.39","0.30","USD","Aug 22, 2011","Aug 22, 2011"
"HERSHEY COMPANY THE","Corporates","Fixed Income","1,254,454.85","0.09","1,254,454.85","1,236,000.00","427866BA5","US427866BA54","BD6NTY0","100.32","United States","-","USD","0.13","0.46","1.00","May 15, 2021","3.10","0.12","-","0.46","0.12","0.46","USD","May 10, 2018","May 10, 2018"
"NORFOLK SOUTHERN CORP","Corporates","Fixed Income","1,228,278.71","0.09","1,228,278.71","1,201,000.00","655844BG2","US655844BG28","B6TVH82","101.19","United States","-","USD","0.42","1.45","1.00","Dec 01, 2021","3.25","0.65","-","0.39","0.41","0.39","USD","Nov 17, 2011","Nov 17, 2011"
"SAN DIEGO GAS & ELECTRIC CO","Corporates","Fixed Income","1,219,232.48","0.09","1,219,232.48","1,203,000.00","797440BN3","US797440BN35","B4N83P4","100.97","United States","-","USD","0.38","0.40","1.00","Aug 15, 2021","3.00","0.37","-","0.40","0.37","0.40","USD","Aug 18, 2011","Aug 18, 2011"
"PACIFICORP","Corporates","Fixed Income","1,190,572.31","0.08","1,190,572.31","1,174,000.00","695114CM8","US695114CM85","B5KZVJ5","100.28","United States","-","USD","0.08","2.46","1.00","Jun 15, 2021","3.85","0.20","-","0.38","0.08","0.38","USD","May 12, 2011","May 12, 2011"
"JOHNSON & JOHNSON","Corporates","Fixed Income","1,185,615.79","0.08","1,185,615.79","1,159,000.00","478160BN3","US478160BN30","BSQXLY9","101.51","United States","-","USD","0.68","0.22","1.00","Dec 05, 2021","2.45","0.67","-","0.22","0.67","0.22","USD","Nov 21, 2014","Nov 21, 2014"
"CANADIAN NATIONAL RAILWAY COMPANY","Corporates","Fixed Income","1,148,330.46","0.08","1,148,330.46","1,126,000.00","136375BV3","US136375BV35","B6X9JJ7","101.14","Canada","-","USD","0.46","1.22","1.00","Dec 15, 2021","2.85","0.69","-","0.33","0.45","0.33","USD","Nov 15, 2011","Nov 15, 2011"
"FISERV INC","Corporates","Fixed Income","1,136,404.25","0.08","1,136,404.25","1,111,000.00","337738AL2","US337738AL26","B5MM901","100.89","United States","-","USD","0.21","0.42","1.00","Jun 15, 2021","4.75","0.21","-","0.42","0.21","0.42","USD","Jun 14, 2011","Jun 14, 2011"
"ESTEE LAUDER COMPANIES INC. (THE)","Corporates","Fixed Income","1,132,771.88","0.08","1,132,771.88","1,125,000.00","29736RAH3","US29736RAH30","BDB2XK6","100.03","United States","-","USD","0.11","1.46","1.00","May 10, 2021","1.70","0.11","-","1.33","0.08","1.33","USD","May 10, 2016","May 10, 2016"
"BERKSHIRE HATHAWAY INC","Corporates","Fixed Income","1,132,189.98","0.08","1,132,189.98","1,113,000.00","084670BC1","US084670BC16","B3SXTV5","101.25","United States","-","USD","0.38","0.40","1.00","Aug 15, 2021","3.75","0.37","-","0.40","0.37","0.40","USD","Aug 15, 2011","Aug 15, 2011"
"PUBLIC SERVICE ENTERPRISE GROUP IN","Corporates","Fixed Income","1,062,143.70","0.07","1,062,143.70","1,045,000.00","744573AK2","US744573AK22","BYNMHC1","100.88","United States","-","USD","0.54","0.57","1.00","Nov 15, 2021","2.00","0.62","-","0.35","0.53","0.35","USD","Nov 08, 2016","Nov 08, 2016"
"VERISK ANALYTICS INC","Corporates","Fixed Income","1,061,930.89","0.07","1,061,930.89","1,033,000.00","92345YAA4","US92345YAA47","B4Y8W78","100.38","United States","-","USD","0.09","1.16","1.00","May 01, 2021","5.80","0.08","-","1.16","0.08","1.16","USD","Apr 06, 2011","Apr 06, 2011"
"GENERAL ELECTRIC CO MTN","Corporates","Fixed Income","1,053,706.07","0.07","1,053,706.07","1,010,000.00","36962G5J9","US36962G5J92","B7251Q4","102.21","United States","-","USD","0.54","0.58","1.00","Oct 17, 2021","4.65","0.53","-","0.58","0.53","0.58","USD","Oct 17, 2011","Oct 17, 2011"
"CELANESE US HOLDINGS LLC","Corporates","Fixed Income","1,013,923.89","0.07","1,013,923.89","987,000.00","15089QAC8","US15089QAC87","B650TQ5","101.00","United States","-","USD","0.21","0.99","1.00","Jun 15, 2021","5.88","0.20","-","0.99","0.20","0.99","USD","May 06, 2011","May 06, 2011"
"ZOETIS INC","Corporates","Fixed Income","998,220.17","0.07","998,220.17","984,000.00","98978VAQ6","US98978VAQ68","BF8QNZ0","101.08","United States","-","USD","0.39","0.46","1.00","Aug 20, 2021","3.25","0.39","-","0.46","0.39","0.46","USD","Aug 20, 2018","Aug 20, 2018"
"BEMIS COMPANY INC","Corporates","Fixed Income","974,890.35","0.07","974,890.35","945,000.00","081437AR6","US081437AR69","-","101.09","United States","-","USD","0.28","2.45","1.00","Oct 15, 2021","4.50","0.52","-","0.73","0.28","0.73","USD","Apr 21, 2020","Apr 15, 2020"
"JOHNSON & JOHNSON","Corporates","Fixed Income","943,925.51","0.07","943,925.51","928,000.00","478160AZ7","US478160AZ78","B5338M8","100.38","United States","-","USD","0.13","0.47","1.00","May 15, 2021","3.55","0.12","-","0.47","0.12","0.47","USD","May 20, 2011","May 20, 2011"
"PPL ELECTRIC UTILITIES CORPORATION","Corporates","Fixed Income","935,787.70","0.07","935,787.70","930,000.00","69351UAP8","US69351UAP84","B58SJ81","100.49","United States","-","USD","0.21","1.91","1.00","Sep 15, 2021","3.00","0.45","-","0.61","0.21","0.61","USD","Aug 23, 2011","Aug 23, 2011"
"COMMONWEALTH EDISON CO","Corporates","Fixed Income","930,073.26","0.07","930,073.26","923,000.00","202795HZ6","US202795HZ60","B71DC33","100.48","United States","-","USD","0.17","2.22","1.00","Sep 01, 2021","3.40","0.41","-","0.49","0.17","0.49","USD","Sep 07, 2011","Sep 07, 2011"
"AVNET INC","Corporates","Fixed Income","908,627.58","0.06","908,627.58","882,000.00","053807AT0","US053807AT01","BDR8KJ6","101.77","United States","-","USD","0.58","1.08","1.00","Dec 01, 2021","3.75","0.65","-","0.71","0.57","0.71","USD","Dec 02, 2016","Dec 02, 2016"
"EXELON CORPORATION","Corporates","Fixed Income","898,413.77","0.06","898,413.77","888,000.00","30161NAT8","US30161NAT81","BD073S0","100.04","United States","-","USD","0.04","1.33","1.00","Apr 15, 2021","2.45","0.04","-","1.33","0.04","1.33","USD","Apr 07, 2016","Apr 07, 2016"
"AIR PRODUCTS AND CHEMICALS INC","Corporates","Fixed Income","872,902.18","0.06","872,902.18","849,000.00","009158AR7","US009158AR75","B74VZ02","101.58","United States","-","USD","0.59","0.31","1.00","Nov 03, 2021","3.00","0.58","-","0.31","0.58","0.31","USD","Nov 03, 2011","Nov 03, 2011"
"SOUTHERN NATURAL GAS CO LLC / SOUT","Corporates","Fixed Income","863,604.72","0.06","863,604.72","850,000.00","84345PAB8","US84345PAB85","B6T2YM8","100.31","United States","-","USD","0.08","2.87","1.00","Jun 15, 2021","4.40","0.20","-","0.58","0.08","0.58","USD","Oct 05, 2011","Jun 07, 2011"
"BANK OF MONTREAL MTN","Corporates","Fixed Income","845,592.18","0.06","845,592.18","833,000.00","06367T4W7","US06367T4W71","BF3RJH2","100.07","Canada","-","USD","0.04","1.13","1.00","Apr 13, 2021","3.10","0.03","-","1.13","0.03","1.13","USD","Apr 13, 2018","Apr 13, 2018"
"EVERGY INC","Corporates","Fixed Income","828,175.83","0.06","828,175.83","815,000.00","391164AE0","US391164AE09","B58D3S4","100.00","United States","-","USD","0.12","4.77","1.00","Jun 01, 2021","4.85","0.16","-","4.61","0.08","4.61","USD","May 19, 2011","May 19, 2011"
"ILLINOIS TOOL WORKS INC","Corporates","Fixed Income","750,811.00","0.05","750,811.00","745,000.00","452308AP4","US452308AP45","B842BR1","100.63","United States","-","USD","0.21","1.98","1.00","Sep 15, 2021","3.38","0.45","-","0.30","0.21","0.30","USD","Jun 27, 2012","Mar 15, 2012"
"LOWES COMPANIES INC","Corporates","Fixed Income","711,757.92","0.05","711,757.92","699,000.00","548661CT2","US548661CT29","B3TZXC9","100.10","United States","-","USD","0.04","1.26","1.00","Apr 15, 2021","3.75","0.04","-","1.26","0.04","1.26","USD","Nov 22, 2010","Nov 22, 2010"
"GATX CORP","Corporates","Fixed Income","706,357.60","0.05","706,357.60","690,000.00","361448AL7","US361448AL76","B3YGHJ2","100.75","United States","-","USD","0.17","0.32","1.00","Jun 01, 2021","4.85","0.17","-","0.32","0.17","0.32","USD","May 27, 2011","May 27, 2011"
